tenure_months,monthly_charges,total_tickets,contract_type,payment_method,churn
50,38.68,2,month-to-month,credit_card,0
5,62.56,1,month-to-month,bank_transfer,1
20,74.95,2,month-to-month,electronic_check,1
37,87.84,0,month-to-month,electronic_check,1
22,80.77,2,two-year,bank_transfer,1
58,59.4,2,month-to-month,electronic_check,1
68,46.53,1,one-year,bank_transfer,0
44,36.82,1,month-to-month,electronic_check,1
34,89.38,2,month-to-month,credit_card,1
42,84.54,1,month-to-month,bank_transfer,1
9,88.74,2,month-to-month,bank_transfer,1
7,57.25,1,month-to-month,electronic_check,1
68,46.24,2,month-to-month,electronic_check,0
19,95.97,1,one-year,credit_card,1
31,97.36,2,month-to-month,bank_transfer,1
35,65.56,1,month-to-month,electronic_check,1
57,81.19,0,month-to-month,electronic_check,1
61,57.35,5,one-year,credit_card,0
31,90.19,1,month-to-month,electronic_check,1
53,103.57,2,two-year,electronic_check,0
32,88.82,2,month-to-month,electronic_check,1
66,71.26,1,month-to-month,credit_card,0
59,65.87,1,month-to-month,credit_card,0
10,84.23,1,month-to-month,electronic_check,1
2,87.98,2,one-year,electronic_check,1
66,75.87,1,month-to-month,bank_transfer,1
60,82.49,3,month-to-month,electronic_check,1
17,29.66,1,month-to-month,electronic_check,1
16,115.18,0,month-to-month,electronic_check,1
16,99.08,2,two-year,electronic_check,1
46,57.39,1,two-year,credit_card,0
39,76.28,0,month-to-month,bank_transfer,1
31,24.73,1,month-to-month,credit_card,0
1,24.12,2,two-year,bank_transfer,1
11,45.08,2,one-year,credit_card,1
4,88.97,2,two-year,credit_card,1
71,105.21,2,month-to-month,electronic_check,1
26,75.92,1,month-to-month,electronic_check,1
50,73.21,2,one-year,credit_card,0
12,60.23,3,month-to-month,credit_card,1
65,36.16,0,one-year,credit_card,0
47,31.84,2,month-to-month,bank_transfer,0
53,96.07,2,one-year,bank_transfer,1
71,112.75,1,month-to-month,electronic_check,1
2,65.83,0,month-to-month,bank_transfer,1
24,85.94,0,one-year,credit_card,1
4,111.45,1,one-year,credit_card,1
19,29.01,2,one-year,electronic_check,0
26,97.05,2,two-year,bank_transfer,1
40,81.68,0,one-year,bank_transfer,1
50,79.86,0,one-year,electronic_check,0
43,49.25,1,one-year,credit_card,1
67,88.39,3,month-to-month,bank_transfer,1
12,99.48,1,two-year,electronic_check,1
67,31.29,0,month-to-month,bank_transfer,0
27,73.35,1,one-year,electronic_check,0
54,30.13,2,month-to-month,bank_transfer,0
66,107.26,1,month-to-month,electronic_check,1
49,70.76,2,month-to-month,electronic_check,1
16,100.8,5,one-year,bank_transfer,1
2,56.81,0,month-to-month,bank_transfer,0
60,32.51,3,month-to-month,bank_transfer,0
54,24.15,1,one-year,credit_card,0
30,48.15,3,month-to-month,credit_card,1
38,44.42,4,month-to-month,credit_card,1
28,76.04,1,month-to-month,bank_transfer,1
25,22.17,2,one-year,electronic_check,0
10,72.06,2,month-to-month,electronic_check,0
60,59.18,1,two-year,bank_transfer,0
42,77.71,0,month-to-month,credit_card,1
40,90.24,3,month-to-month,credit_card,1
42,83.41,2,month-to-month,bank_transfer,0
47,118.46,2,two-year,bank_transfer,1
37,33.83,2,month-to-month,bank_transfer,0
22,62.97,2,month-to-month,credit_card,1
57,62.48,0,two-year,credit_card,1
27,61.71,0,month-to-month,credit_card,1
41,86.38,0,month-to-month,bank_transfer,1
34,68.98,0,one-year,electronic_check,0
32,71.74,1,one-year,electronic_check,0
66,63.24,5,one-year,electronic_check,0
12,119.17,0,one-year,electronic_check,1
40,112.76,2,one-year,credit_card,1
10,50.77,2,two-year,electronic_check,1
48,31.16,0,one-year,electronic_check,0
20,103.98,2,month-to-month,bank_transfer,1
39,119.72,0,month-to-month,bank_transfer,1
60,49.26,2,one-year,credit_card,0
66,55.78,2,one-year,electronic_check,0
65,114.16,0,month-to-month,credit_card,0
51,91.11,2,month-to-month,electronic_check,1
36,49.56,1,month-to-month,credit_card,1
24,78.1,1,two-year,bank_transfer,0
27,114.42,4,month-to-month,bank_transfer,1
2,101.18,3,month-to-month,electronic_check,1
31,94.18,0,one-year,bank_transfer,1
57,93.7,5,two-year,credit_card,1
66,37.8,2,one-year,electronic_check,0
29,102.47,4,two-year,electronic_check,1
15,47.61,0,one-year,credit_card,0
12,113.04,1,two-year,bank_transfer,1
28,56.46,1,month-to-month,credit_card,1
24,105.77,1,month-to-month,credit_card,1
21,46.62,1,two-year,electronic_check,0
10,71.45,5,month-to-month,electronic_check,1
18,30.69,1,two-year,credit_card,0
14,86.01,0,month-to-month,bank_transfer,0
34,103.61,1,month-to-month,electronic_check,0
58,91.84,3,month-to-month,bank_transfer,1
22,72.33,3,month-to-month,electronic_check,1
70,24.51,0,month-to-month,credit_card,0
36,113.34,1,month-to-month,electronic_check,1
45,90.55,0,two-year,electronic_check,1
36,94.59,0,two-year,electronic_check,1
22,99.47,2,month-to-month,electronic_check,1
61,94.77,1,month-to-month,bank_transfer,1
56,64.11,2,month-to-month,bank_transfer,1
33,93.36,1,month-to-month,credit_card,1
45,82.5,1,one-year,bank_transfer,0
36,105.4,2,month-to-month,electronic_check,1
20,100.25,2,month-to-month,bank_transfer,1
18,24.14,1,one-year,credit_card,0
38,57.89,1,month-to-month,electronic_check,0
67,23.47,1,month-to-month,electronic_check,0
23,30.21,2,one-year,bank_transfer,0
16,80.14,1,one-year,electronic_check,1
59,107.38,2,one-year,electronic_check,1
69,31.98,4,one-year,credit_card,0
68,65.11,0,one-year,credit_card,0
21,111.09,2,month-to-month,bank_transfer,1
70,101.43,2,month-to-month,credit_card,0
12,71.97,1,one-year,electronic_check,0
16,97.16,3,one-year,bank_transfer,1
14,72.27,1,month-to-month,bank_transfer,1
61,35.81,4,month-to-month,bank_transfer,0
71,32.47,2,one-year,electronic_check,0
46,38.84,0,month-to-month,credit_card,0
32,55.09,2,month-to-month,credit_card,0
15,113.05,0,month-to-month,bank_transfer,1
44,99.97,1,month-to-month,electronic_check,1
17,63.28,3,month-to-month,electronic_check,1
41,69.31,2,month-to-month,electronic_check,1
54,46.56,1,one-year,electronic_check,0
44,90.44,2,month-to-month,credit_card,0
5,100.28,3,one-year,credit_card,1
27,43.89,2,one-year,bank_transfer,0
43,24.18,1,month-to-month,credit_card,0
31,82.39,3,month-to-month,electronic_check,1
17,76.25,2,one-year,credit_card,1
54,60.21,3,month-to-month,electronic_check,0
62,84.39,1,month-to-month,electronic_check,1
32,75.06,0,month-to-month,electronic_check,1
40,45.06,2,month-to-month,credit_card,0
13,59.77,1,two-year,bank_transfer,1
35,62.81,0,one-year,electronic_check,0
5,108.02,0,month-to-month,bank_transfer,1
29,116.09,3,two-year,electronic_check,1
70,109.3,2,month-to-month,electronic_check,1
25,91.92,4,one-year,credit_card,1
22,78.5,2,two-year,electronic_check,1
66,88.93,2,two-year,credit_card,0
45,113.91,0,month-to-month,bank_transfer,1
69,45.0,2,one-year,electronic_check,0
1,73.51,1,month-to-month,electronic_check,1
44,88.96,0,month-to-month,bank_transfer,0
39,87.92,0,month-to-month,electronic_check,1
54,45.23,2,one-year,bank_transfer,0
29,78.67,0,month-to-month,credit_card,0
54,99.59,1,month-to-month,credit_card,1
16,67.51,1,month-to-month,bank_transfer,1
20,99.33,0,month-to-month,credit_card,1
46,55.99,2,month-to-month,electronic_check,1
67,113.88,1,two-year,electronic_check,0
65,73.39,2,month-to-month,credit_card,1
58,79.59,1,month-to-month,electronic_check,0
53,23.14,1,one-year,bank_transfer,0
1,37.03,0,one-year,credit_card,1
66,83.29,0,one-year,electronic_check,0
29,61.99,0,one-year,electronic_check,0
70,70.82,2,month-to-month,bank_transfer,1
8,26.3,0,one-year,credit_card,0
29,103.41,1,month-to-month,electronic_check,1
51,98.45,1,one-year,bank_transfer,0
33,38.54,0,two-year,bank_transfer,1
3,83.43,3,two-year,electronic_check,1
60,101.83,0,two-year,electronic_check,1
35,84.09,1,month-to-month,electronic_check,0
69,51.04,1,month-to-month,credit_card,0
20,85.61,2,two-year,bank_transfer,1
39,41.05,0,one-year,credit_card,0
4,51.83,1,month-to-month,electronic_check,1
19,44.01,2,one-year,credit_card,1
45,75.69,0,month-to-month,bank_transfer,0
43,30.82,1,one-year,electronic_check,0
13,113.33,3,two-year,electronic_check,1
13,53.35,4,month-to-month,bank_transfer,1
60,41.9,2,month-to-month,credit_card,0
57,69.65,4,month-to-month,credit_card,1
52,47.7,4,two-year,bank_transfer,1
53,73.49,0,month-to-month,electronic_check,1
43,54.85,1,one-year,electronic_check,0
42,33.21,1,one-year,electronic_check,0
26,46.59,0,month-to-month,electronic_check,1
23,63.84,1,month-to-month,credit_card,1
43,23.03,0,one-year,credit_card,0
28,97.06,0,two-year,electronic_check,0
9,82.18,3,month-to-month,credit_card,1
20,80.14,1,month-to-month,electronic_check,1
56,74.6,2,month-to-month,electronic_check,1
39,79.03,1,one-year,electronic_check,0
51,113.47,3,month-to-month,electronic_check,1
12,20.86,1,two-year,electronic_check,0
55,24.78,0,month-to-month,electronic_check,0
11,39.15,2,month-to-month,bank_transfer,1
26,36.73,0,month-to-month,electronic_check,1
42,38.12,1,two-year,bank_transfer,0
27,87.19,1,month-to-month,electronic_check,1
11,65.95,4,month-to-month,credit_card,1
38,119.18,1,month-to-month,credit_card,1
43,42.69,4,one-year,credit_card,1
19,51.08,2,month-to-month,bank_transfer,1
64,118.42,1,one-year,bank_transfer,1
6,103.18,2,month-to-month,electronic_check,1
46,66.98,2,two-year,credit_card,1
42,75.46,1,two-year,electronic_check,0
65,104.32,2,month-to-month,electronic_check,1
59,68.1,3,two-year,electronic_check,1
52,40.6,1,month-to-month,bank_transfer,0
47,102.84,2,one-year,electronic_check,1
7,73.78,3,month-to-month,credit_card,1
11,35.3,1,month-to-month,electronic_check,1
61,70.56,2,month-to-month,credit_card,1
68,61.32,1,month-to-month,electronic_check,1
25,107.68,0,month-to-month,credit_card,1
12,32.61,0,one-year,bank_transfer,0
26,107.52,4,month-to-month,bank_transfer,1
12,71.22,1,one-year,bank_transfer,1
43,60.44,1,one-year,bank_transfer,0
51,36.2,0,one-year,bank_transfer,0
37,90.08,1,one-year,bank_transfer,1
46,112.68,1,month-to-month,bank_transfer,1
53,57.54,2,month-to-month,electronic_check,1
13,44.16,1,month-to-month,electronic_check,1
54,75.49,0,two-year,electronic_check,1
57,99.62,1,one-year,credit_card,1
4,20.38,0,one-year,credit_card,0
49,83.14,0,two-year,electronic_check,0
7,79.65,1,two-year,electronic_check,1
11,51.82,1,month-to-month,bank_transfer,1
54,65.14,4,month-to-month,electronic_check,0
45,44.7,2,two-year,credit_card,0
23,98.99,2,two-year,credit_card,1
28,83.45,3,one-year,credit_card,1
57,73.27,2,one-year,credit_card,0
26,59.25,3,one-year,bank_transfer,1
25,49.14,2,month-to-month,bank_transfer,1
54,102.27,1,two-year,credit_card,0
29,65.14,1,one-year,bank_transfer,0
36,70.14,0,month-to-month,credit_card,0
14,72.08,2,month-to-month,credit_card,0
35,64.84,3,two-year,electronic_check,1
30,45.61,0,one-year,credit_card,0
17,32.03,2,month-to-month,bank_transfer,0
67,29.85,1,month-to-month,electronic_check,0
30,95.75,2,one-year,credit_card,0
45,42.35,0,month-to-month,electronic_check,0
51,25.57,1,month-to-month,credit_card,0
47,99.75,1,one-year,credit_card,0
53,35.41,2,one-year,electronic_check,0
64,82.51,3,two-year,credit_card,0
38,53.86,0,month-to-month,credit_card,1
64,32.65,0,month-to-month,bank_transfer,0
7,61.45,1,month-to-month,electronic_check,1
22,21.48,3,month-to-month,electronic_check,0
41,104.1,1,month-to-month,bank_transfer,1
10,71.35,0,one-year,electronic_check,0
57,33.92,1,month-to-month,bank_transfer,0
7,43.7,4,two-year,credit_card,1
50,64.8,1,month-to-month,credit_card,0
52,38.89,1,one-year,electronic_check,1
33,46.86,1,two-year,electronic_check,1
1,73.44,3,month-to-month,credit_card,1
53,103.26,1,month-to-month,bank_transfer,1
60,60.18,3,one-year,credit_card,0
34,91.7,6,one-year,credit_card,1
4,107.67,1,one-year,credit_card,0
17,41.63,4,month-to-month,electronic_check,1
4,100.72,0,one-year,electronic_check,1
43,95.74,0,one-year,electronic_check,1
4,55.69,1,month-to-month,electronic_check,1
1,118.95,0,two-year,credit_card,0
71,46.26,1,one-year,bank_transfer,0
50,45.48,0,month-to-month,bank_transfer,0
61,97.23,0,two-year,credit_card,0
35,63.47,1,one-year,bank_transfer,0
8,53.08,1,month-to-month,bank_transfer,1
24,37.87,5,month-to-month,credit_card,1
36,96.53,2,one-year,bank_transfer,1
50,98.63,2,one-year,electronic_check,1
43,76.66,4,two-year,bank_transfer,1
27,115.73,1,month-to-month,bank_transfer,1
32,51.82,1,month-to-month,bank_transfer,1
18,41.96,1,month-to-month,electronic_check,0
28,87.75,1,one-year,electronic_check,0
29,95.84,2,month-to-month,electronic_check,1
16,42.49,1,two-year,electronic_check,0
47,27.66,3,month-to-month,bank_transfer,0
59,101.05,1,month-to-month,bank_transfer,1
31,117.65,0,two-year,bank_transfer,1
4,84.47,1,month-to-month,electronic_check,0
37,47.79,2,two-year,electronic_check,1
17,119.67,3,month-to-month,credit_card,1
39,109.33,2,month-to-month,bank_transfer,1
48,71.34,1,one-year,credit_card,0
46,102.53,1,two-year,bank_transfer,0
48,101.58,4,month-to-month,bank_transfer,1
39,113.48,4,month-to-month,credit_card,1
4,104.09,2,one-year,credit_card,1
30,84.37,2,month-to-month,credit_card,1
30,80.93,1,two-year,credit_card,1
22,66.74,0,month-to-month,credit_card,0
66,82.65,2,two-year,bank_transfer,0
12,99.52,2,month-to-month,electronic_check,1
36,116.9,3,one-year,bank_transfer,1
18,66.73,1,one-year,electronic_check,0
53,77.37,0,month-to-month,electronic_check,1
71,64.48,1,two-year,bank_transfer,0
1,86.85,0,month-to-month,credit_card,1
58,82.99,2,month-to-month,bank_transfer,1
6,21.78,1,month-to-month,electronic_check,1
70,74.12,1,two-year,bank_transfer,0
44,28.85,2,month-to-month,credit_card,0
24,22.64,4,one-year,credit_card,1
19,99.12,2,one-year,bank_transfer,1
18,45.86,1,month-to-month,bank_transfer,0
30,54.07,3,month-to-month,credit_card,1
42,26.41,5,month-to-month,electronic_check,0
33,37.95,2,month-to-month,electronic_check,1
12,96.56,5,month-to-month,electronic_check,1
27,69.35,1,one-year,bank_transfer,1
39,108.07,1,two-year,electronic_check,1
9,59.72,2,month-to-month,bank_transfer,1
21,46.87,1,one-year,electronic_check,0
29,54.76,0,month-to-month,electronic_check,0
33,91.28,1,one-year,electronic_check,1
62,75.5,1,two-year,credit_card,0
15,110.42,1,month-to-month,bank_transfer,1
2,80.22,2,one-year,electronic_check,1
52,69.3,3,one-year,electronic_check,1
44,98.58,1,one-year,bank_transfer,1
54,114.75,5,month-to-month,bank_transfer,1
18,55.58,1,month-to-month,bank_transfer,0
3,44.99,2,month-to-month,credit_card,1
7,81.62,3,month-to-month,bank_transfer,1
43,69.89,2,one-year,credit_card,1
38,118.92,3,month-to-month,electronic_check,1
37,66.24,1,two-year,credit_card,1
58,27.43,3,month-to-month,credit_card,1
33,117.74,2,month-to-month,electronic_check,1
59,104.36,1,one-year,electronic_check,0
11,37.83,0,month-to-month,bank_transfer,1
68,110.46,0,one-year,electronic_check,1
68,54.07,2,month-to-month,credit_card,1
22,57.71,1,month-to-month,credit_card,0
66,110.64,2,month-to-month,electronic_check,0
44,73.01,0,month-to-month,electronic_check,0
6,33.78,2,two-year,credit_card,1
42,56.91,3,month-to-month,electronic_check,1
25,92.21,4,two-year,electronic_check,1
57,37.42,1,month-to-month,electronic_check,0
55,79.02,0,one-year,credit_card,0
16,89.53,2,month-to-month,credit_card,1
14,54.39,2,two-year,bank_transfer,1
39,89.39,0,one-year,electronic_check,1
28,108.42,2,two-year,bank_transfer,1
51,67.21,2,one-year,electronic_check,1
49,58.29,2,month-to-month,credit_card,1
9,45.12,0,two-year,electronic_check,1
58,80.42,2,two-year,bank_transfer,1
45,107.99,2,month-to-month,bank_transfer,1
22,52.47,4,two-year,electronic_check,1
32,59.62,3,one-year,credit_card,1
69,60.66,2,two-year,electronic_check,0
69,76.08,1,two-year,electronic_check,0
42,42.84,1,two-year,credit_card,0
53,102.22,2,two-year,electronic_check,0
59,49.56,1,month-to-month,electronic_check,0
39,90.54,1,month-to-month,bank_transfer,1
15,71.32,1,month-to-month,electronic_check,1
71,78.59,1,month-to-month,credit_card,1
29,37.96,3,month-to-month,electronic_check,0
3,93.5,1,one-year,electronic_check,1
10,38.86,2,month-to-month,credit_card,0
29,31.35,0,one-year,electronic_check,0
35,74.67,1,two-year,credit_card,1
6,90.93,1,one-year,electronic_check,1
12,25.0,2,month-to-month,electronic_check,0
38,26.94,1,month-to-month,electronic_check,1
19,100.27,2,month-to-month,electronic_check,1
67,100.9,1,month-to-month,bank_transfer,1
8,44.53,2,one-year,electronic_check,0
8,81.52,2,month-to-month,bank_transfer,1
47,64.32,3,one-year,electronic_check,0
4,83.27,3,month-to-month,electronic_check,1
51,106.29,3,month-to-month,electronic_check,1
67,27.99,1,one-year,bank_transfer,0
45,97.8,1,month-to-month,electronic_check,0
8,69.3,2,one-year,electronic_check,1
16,76.41,1,two-year,credit_card,1
67,85.39,3,month-to-month,electronic_check,1
9,112.26,0,one-year,electronic_check,1
60,25.67,2,one-year,electronic_check,0
71,22.95,3,one-year,electronic_check,0
15,37.83,1,month-to-month,credit_card,0
71,118.64,0,two-year,electronic_check,0
41,91.51,1,month-to-month,bank_transfer,1
22,81.46,1,month-to-month,bank_transfer,1
24,24.7,2,month-to-month,credit_card,0
44,107.91,2,month-to-month,electronic_check,1
1,101.28,1,month-to-month,bank_transfer,1
10,86.48,3,month-to-month,electronic_check,1
56,53.91,0,month-to-month,bank_transfer,0
50,27.05,1,month-to-month,bank_transfer,0
12,78.0,2,two-year,electronic_check,1
60,91.97,1,month-to-month,bank_transfer,0
26,29.42,1,two-year,bank_transfer,0
41,83.38,1,two-year,electronic_check,1
36,48.64,2,month-to-month,electronic_check,1
23,96.42,2,month-to-month,electronic_check,1
43,73.96,0,month-to-month,electronic_check,1
6,32.9,2,two-year,electronic_check,1
69,72.65,0,one-year,bank_transfer,0
43,59.57,0,two-year,electronic_check,0
25,38.04,3,month-to-month,electronic_check,1
18,104.15,1,two-year,bank_transfer,0
62,21.1,2,month-to-month,bank_transfer,0
13,51.21,2,two-year,credit_card,1
43,21.26,2,month-to-month,credit_card,0
28,29.6,2,one-year,credit_card,1
18,49.71,1,one-year,electronic_check,1
59,25.43,2,one-year,bank_transfer,0
60,79.66,0,month-to-month,bank_transfer,1
63,28.69,3,one-year,credit_card,0
57,90.17,1,month-to-month,electronic_check,1
51,25.26,2,one-year,bank_transfer,1
56,25.93,2,one-year,bank_transfer,0
27,50.53,1,month-to-month,electronic_check,0
32,109.66,1,one-year,bank_transfer,0
9,84.14,3,month-to-month,electronic_check,1
68,97.01,0,month-to-month,bank_transfer,0
46,34.16,4,month-to-month,bank_transfer,0
67,103.41,1,two-year,electronic_check,1
26,20.81,2,one-year,credit_card,0
8,41.31,2,two-year,credit_card,1
6,81.61,3,month-to-month,electronic_check,1
24,57.52,0,one-year,electronic_check,1
48,118.42,0,month-to-month,bank_transfer,0
45,23.03,1,two-year,bank_transfer,0
13,119.86,1,month-to-month,bank_transfer,1
69,82.36,2,one-year,credit_card,0
25,75.87,1,month-to-month,credit_card,1
20,25.95,1,two-year,bank_transfer,1
66,47.33,2,one-year,electronic_check,0
45,112.47,3,two-year,bank_transfer,1
47,55.42,3,month-to-month,bank_transfer,1
63,86.17,2,month-to-month,credit_card,1
